,caseId,label,Archive,Contact Hospital,Create Questionnaire,Decide Claim,High Insurance Check,High Medical History,Low Insurance Check,Low Medical History,Prepare Notification Content,Receive Questionnaire Response,Register,Send Notification by Phone,Send Notification by Post,Send Notification by e-mail,Send Questionnaire,Skip Questionnaire
725,725,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
726,726,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
727,727,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
728,728,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
729,729,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
730,730,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
731,731,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
732,732,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
733,733,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
734,734,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
735,735,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
736,736,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
737,737,False,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
738,738,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
739,739,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
740,740,False,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
741,741,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
742,742,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
743,743,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
744,744,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
745,745,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
746,746,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
747,747,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
748,748,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
749,749,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
750,750,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
751,751,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
752,752,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
753,753,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
754,754,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
755,755,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
756,756,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
757,757,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
758,758,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
759,759,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
760,760,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
761,761,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
762,762,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
763,763,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
764,764,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
765,765,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
766,766,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
767,767,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
768,768,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
769,769,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
770,770,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
771,771,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
772,772,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
773,773,False,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
774,774,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
775,775,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
776,776,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
777,777,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
778,778,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
779,779,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
780,780,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
781,781,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
782,782,False,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
783,783,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
784,784,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
785,785,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
786,786,False,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
787,787,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
788,788,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
789,789,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
790,790,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
791,791,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
792,792,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
793,793,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
794,794,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
795,795,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
796,796,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
797,797,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
798,798,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
799,799,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
800,800,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
801,801,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
802,802,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
803,803,False,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
804,804,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
805,805,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
806,806,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
807,807,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
808,808,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
809,809,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
810,810,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
811,811,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
812,812,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
813,813,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
814,814,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
815,815,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
816,816,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
817,817,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
818,818,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
819,819,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
820,820,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
821,821,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
822,822,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
823,823,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
824,824,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
825,825,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
826,826,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
827,827,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
828,828,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
829,829,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
830,830,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
831,831,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
832,832,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
833,833,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
834,834,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
835,835,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
836,836,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
837,837,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
838,838,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
839,839,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
840,840,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
841,841,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
842,842,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
843,843,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
844,844,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
845,845,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
846,846,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
847,847,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
848,848,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
849,849,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
850,850,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
851,851,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
852,852,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
853,853,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
854,854,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
855,855,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
856,856,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
857,857,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
858,858,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
859,859,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
860,860,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
861,861,False,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
862,862,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
863,863,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
864,864,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
865,865,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
866,866,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
867,867,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
868,868,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
869,869,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
870,870,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
871,871,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
872,872,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
873,873,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
874,874,False,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
875,875,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
876,876,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
877,877,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
878,878,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
879,879,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
880,880,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
881,881,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
882,882,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
883,883,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
884,884,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
885,885,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
886,886,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
887,887,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
888,888,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
889,889,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
890,890,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
891,891,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
892,892,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
893,893,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
894,894,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
895,895,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
896,896,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
897,897,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
898,898,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
899,899,False,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
900,900,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
901,901,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
902,902,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
903,903,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
904,904,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
905,905,False,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
906,906,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
907,907,False,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
908,908,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
909,909,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
910,910,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
911,911,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
912,912,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
913,913,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
914,914,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
915,915,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
916,916,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
917,917,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
918,918,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
919,919,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
920,920,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
921,921,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
922,922,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
923,923,False,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
924,924,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
925,925,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
926,926,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
927,927,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
928,928,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
929,929,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
930,930,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
931,931,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
932,932,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
933,933,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
934,934,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
935,935,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
936,936,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
937,937,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
938,938,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
939,939,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
940,940,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
941,941,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
942,942,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
943,943,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
944,944,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
945,945,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
946,946,False,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
947,947,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
948,948,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
949,949,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
950,950,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
951,951,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
952,952,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
953,953,False,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
954,954,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
955,955,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
956,956,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
957,957,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
958,958,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
959,959,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
960,960,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
961,961,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
962,962,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
963,963,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
964,964,False,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
965,965,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
966,966,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
967,967,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
968,968,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
969,969,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
970,970,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
971,971,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
972,972,False,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
973,973,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
974,974,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
975,975,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
976,976,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
977,977,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
978,978,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
979,979,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
980,980,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
981,981,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
982,982,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
983,983,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
984,984,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
985,985,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
986,986,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
987,987,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
988,988,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
989,989,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
990,990,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
991,991,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
992,992,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
993,993,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
994,994,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
995,995,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
996,996,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
997,997,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
998,998,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
999,999,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1000,1000,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1001,1001,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1002,1002,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1003,1003,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1004,1004,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1005,1005,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1006,1006,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1007,1007,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1008,1008,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1009,1009,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1010,1010,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1011,1011,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1012,1012,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1013,1013,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1014,1014,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1015,1015,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1016,1016,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1017,1017,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1018,1018,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1019,1019,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1020,1020,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1021,1021,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1022,1022,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1023,1023,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1024,1024,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1025,1025,False,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1026,1026,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1027,1027,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1028,1028,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1029,1029,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1030,1030,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1031,1031,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1032,1032,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1033,1033,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1034,1034,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1035,1035,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1036,1036,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1037,1037,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1038,1038,False,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1039,1039,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1040,1040,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1041,1041,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1042,1042,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1043,1043,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1044,1044,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1045,1045,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1046,1046,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1047,1047,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1048,1048,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1049,1049,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1050,1050,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1051,1051,False,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1052,1052,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1053,1053,False,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1054,1054,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1055,1055,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1056,1056,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1057,1057,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1058,1058,False,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1059,1059,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1060,1060,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1061,1061,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1062,1062,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1063,1063,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1064,1064,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1065,1065,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1066,1066,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1067,1067,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1068,1068,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1069,1069,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1070,1070,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1071,1071,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1072,1072,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1073,1073,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1074,1074,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1075,1075,False,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1076,1076,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1077,1077,False,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1078,1078,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1079,1079,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1080,1080,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1081,1081,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1082,1082,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1083,1083,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1084,1084,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
