,label,Accept Claim,Archive,Contact Hospital,Create Questionnaire,High Insurance Check,High Medical History,Low Insurance Check,Low Medical History,Prepare Notification Content,Receive Questionnaire Response,Register,Reject Claim,Send Notification by Phone,Send Notification by Post,Send Notification by e-mail,Send Questionnaire,Skip Questionnaire
724,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
725,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
726,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
727,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
728,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
729,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
730,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
731,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
732,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
733,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
734,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
735,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
736,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
737,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
738,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
739,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
740,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
741,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
742,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
743,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
744,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
745,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
746,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
747,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
748,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
749,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
750,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
751,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
752,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
753,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
754,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
755,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
756,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
757,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
758,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
759,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
760,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
761,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0
762,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
763,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
764,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
765,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
766,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
767,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
768,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
769,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
770,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
771,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
772,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
773,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
774,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
775,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
776,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
777,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0
778,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
779,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
780,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
781,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
782,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1
783,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
784,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
785,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
786,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1
787,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
788,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
789,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
790,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
791,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
792,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
793,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
794,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
795,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
796,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
797,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
798,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
799,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
800,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
801,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0
802,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
803,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
804,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
805,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
806,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
807,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
808,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
809,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
810,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
811,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0
812,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
813,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
814,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
815,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
816,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
817,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
818,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0
819,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
820,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
821,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
822,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
823,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
824,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
825,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
826,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1
827,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
828,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
829,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
830,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
831,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
832,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
833,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
834,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
835,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
836,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
837,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
838,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
839,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
840,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
841,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
842,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
843,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
844,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
845,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
846,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
847,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
848,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
849,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
850,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
851,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
852,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
853,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
854,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
855,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
856,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
857,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
858,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
859,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
860,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
861,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1
862,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
863,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
864,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
865,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
866,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
867,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
868,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
869,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
870,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
871,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0
872,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0
873,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
874,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0
875,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
876,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
877,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
878,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
879,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
880,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
881,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
882,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
883,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
884,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
885,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
886,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
887,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
888,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
889,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
890,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
891,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
892,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
893,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
894,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
895,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
896,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
897,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
898,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
899,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
900,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
901,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
902,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
903,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
904,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
905,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
906,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
907,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
908,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
909,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
910,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
911,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
912,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
913,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
914,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
915,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
916,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
917,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
918,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
919,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
920,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1
921,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
922,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
923,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
924,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
925,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
926,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
927,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
928,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0
929,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
930,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
931,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
932,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
933,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1
934,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
935,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
936,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
937,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
938,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
939,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
940,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
941,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
942,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
943,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
944,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
945,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
946,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1
947,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
948,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
949,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
950,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
951,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
952,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
953,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1
954,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
955,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
956,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
957,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
958,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
959,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
960,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
961,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
962,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
963,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
964,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
965,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
966,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
967,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
968,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
969,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
970,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
971,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
972,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
973,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
974,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
975,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
976,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
977,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
978,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
979,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
980,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
981,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
982,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
983,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
984,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
985,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
986,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
987,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
988,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
989,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
990,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
991,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
992,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
993,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
994,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
995,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
996,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
997,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
998,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
999,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1000,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1001,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1002,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1003,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
1004,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1005,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1006,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1007,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1008,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1009,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1010,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1011,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1012,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1013,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1014,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1015,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1016,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1017,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1018,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1019,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1020,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1021,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1022,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1023,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1024,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
1025,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0
1026,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1027,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1028,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1029,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1030,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1031,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1032,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1033,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1034,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
1035,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1036,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1037,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1038,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
1039,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1040,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1041,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1042,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1043,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1044,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
1045,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1046,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1047,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1048,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1049,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1050,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1051,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1
1052,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
1053,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
1054,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1055,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1056,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1057,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1058,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0
1059,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1060,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1061,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1062,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1063,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1064,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1065,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1066,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1067,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1068,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1069,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1070,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1071,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
1072,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
1073,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1074,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1075,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
1076,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
1077,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1
1078,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1079,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1080,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1081,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1082,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
1083,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1084,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1085,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
